text,username,code,like_count,url,is_root,chain_id,reply_depth,chain_id_global,reply_count,repost_count,gambar_urls,url_asal_scrape,teks_root,sentimen,kategori_alasan
"Truk koperasi desa merah putih (KDMP)milik desa srawung ,kecamatan gesi kabupaten sragen,viral setelah kedapatan di gunakan untuk mengangkut tebu hingga melebihi kapasitas.#sekitarinfoo #fyyyppp #virallll",ozeeautralia,Db01NjrE5Vc,0,https://www.threads.com/@ozeeautralia/post/Db01NjrE5Vc,True,0,0,Db01NjrE5Vc::0,0,0.0,https://instagram.fcgk6-3.fna.fbcdn.net/v/t39.30808-6/771983978_2025170211757715_727765705406033097_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=Mzk2MDAyNDAwMDQ4NzQ2MjIzNg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuNzIwLnNkci5yZWd1bGFyX3Bob3RvLkMzIn0%3D&_nc_ohc=Sfxau4B7q0AQ7kNvwHCSUaQ&_nc_oc=Adq5x40TtmURYRF-ixmbBgN7AUazsKdktbA-UKUCaxYCSVlqjWZPbkzjXrEn1q4aN98NptO54274kNwJY3_sodWP&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgk6-3.fna&_nc_gid=7rbHqL7GaEUKgWbh5BeN-A&_nc_ss=7a22e&oh=00_AQEQtMVJW5gnS9ek9gL_Lz69HhOMeqPCrJpEVehV-DalJQ&oe=6A7E6EBB,https://www.threads.com/@ozeeautralia/post/Db01NjrE5Vc,"Truk koperasi desa merah putih (KDMP)milik desa srawung ,kecamatan gesi kabupaten sragen,viral setelah kedapatan di gunakan untuk mengangkut tebu hingga melebihi kapasitas.#sekitarinfoo #fyyyppp #virallll",,
"Kalau planning-nya buru-buru, jangan heran kalau pelaksanaan Koperasi Desa/Kelurahan Merah Putih (KDMP) ikut bermasalah. Program sebesar ini nggak cukup cuma ngejar target dan jumlah unit, tapi harus dipikirin juga apakah semuanya benar-benar siap dijalankan.
Darmadi Durianto, Anggota Komisi VI DPR RI Fraksi PDI Perjuangan, menyoroti pentingnya perencanaan yang matang supaya ambisi besar KDMP nggak malah membuka celah korupsi atau bikin programnya malfungsi.",moncongpublik,Db0sjc3kweG,0,https://www.threads.com/@moncongpublik/post/Db0sjc3kweG,True,0,0,Db0sjc3kweG::0,2,0.0,,https://www.threads.com/@moncongpublik/post/Db0sjc3kweG,"Kalau planning-nya buru-buru, jangan heran kalau pelaksanaan Koperasi Desa/Kelurahan Merah Putih (KDMP) ikut bermasalah. Program sebesar ini nggak cukup cuma ngejar target dan jumlah unit, tapi harus dipikirin juga apakah semuanya benar-benar siap dijalankan.
Darmadi Durianto, Anggota Komisi VI DPR RI Fraksi PDI Perjuangan, menyoroti pentingnya perencanaan yang matang supaya ambisi besar KDMP nggak malah membuka celah korupsi atau bikin programnya malfungsi.",,
"Pantauan warga pada Minggu (9/8/2026) menunjukkan tiga gedung Koperasi Desa Merah Putih di Desa Leppe, Bajo Indah, dan Mekar, Kecamatan Soropia, Konawe, berdiri relatif berdekatan. Kondisi tersebut membuat sejumlah warga heran, terlebih bangunan-bangunan itu berada di kawasan jalan menuju Pantai Wisata Toronipa.

Baca berita menarik lainnya di Kendaripos.co.id",kendaripos.co.id,Db0qmuNjuCk,0,https://www.threads.com/@kendaripos.co.id/post/Db0qmuNjuCk,True,0,0,Db0qmuNjuCk::0,0,0.0,https://instagram.fcgk6-3.fna.fbcdn.net/v/t51.71878-15/771909957_1658925285850087_1437877597789575483_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=111&ig_cache_key=Mzk1OTk3NzM1MTI3ODY4MjI3Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuNjQwLnNkci52aWRlb19kZWZhdWx0X2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=QjPqifBo5ocQ7kNvwGOZY76&_nc_oc=AdrHOoIQ512sHe5GYYfCcD1wFn5owafNaXpmn-sAAPzwYhXRMjZZkWpSMBdZ-uQJVJE7Q3nS06HVjvB44BvoQGLx&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgk6-3.fna&_nc_gid=M1pjAs08RjIIwPWFgdU85w&_nc_ss=7a22e&oh=00_AQHc2Qije2U7qNqG0jeExkXZ97T1q5eL-Q9rDl2thNithg&oe=6A7E78B5,https://www.threads.com/@kendaripos.co.id/post/Db0qmuNjuCk,"Pantauan warga pada Minggu (9/8/2026) menunjukkan tiga gedung Koperasi Desa Merah Putih di Desa Leppe, Bajo Indah, dan Mekar, Kecamatan Soropia, Konawe, berdiri relatif berdekatan. Kondisi tersebut membuat sejumlah warga heran, terlebih bangunan-bangunan itu berada di kawasan jalan menuju Pantai Wisata Toronipa.

Baca berita menarik lainnya di Kendaripos.co.id",,
"Lah kan utas ya jelas bilang bahwa koperasi merah putih di bangun di dengan pemikiran yang matang dan presisi....

Tapi kenapa ada yang di bangun di tengah sawah dan kuburan..?

Nanya kepala desa...?

Emang kepala desa di libatkan dalam pembuangan kdmp...?",lex_property,Db0tl94H2zP,0,https://www.threads.com/@lex_property/post/Db0tl94H2zP,True,0,5,Db0tl94H2zP::0,0,0.0,,https://www.threads.com/@lex_property/post/Db0tl94H2zP,"Lah kan utas ya jelas bilang bahwa koperasi merah putih di bangun di dengan pemikiran yang matang dan presisi....

Tapi kenapa ada yang di bangun di tengah sawah dan kuburan..?

Nanya kepala desa...?

Emang kepala desa di libatkan dalam pembuangan kdmp...?",,
"DAFTAR PENGADAAN YANG DIPERTANYAKAN DI PROGRAM KOPERASI DESA MERAH PUTIH

Di balik program yang mulia ada sejumlah pengadaan yang menuai sorotan publik, DPR, hingga KPK.

#koperasimerahputih #pengadaan #kipasangin #truk #potensikorupsi #markupharga",shariacrypto,DbEpgmBEwi0,9,https://www.threads.com/@shariacrypto/post/DbEpgmBEwi0,True,0,0,DbEpgmBEwi0::0,9,1.0,https://instagram.fcgk6-2.fna.fbcdn.net/v/t51.82787-15/753053126_17964952947134471_981049064176477752_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=Mzk0NjQ2MTczMzIzMzgyMTg3Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=suBqtudtRbcQ7kNvwHcOZ3C&_nc_oc=Adr9XcMjw-mJ-uG6dy1alxCw4QRF0VWleLxfZu--ZUXd4vABmDxMuaOaepqhGt3VAoG8rqFX3d2NgCNxVfdYofss&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgk6-2.fna&_nc_gid=1aGNInizcOGFg7Lron3TgA&_nc_ss=7a22e&oh=00_AQGVzd-ge8ynxniHoMuQAekIOCGm5vYFEV7MluFR4VCCsw&oe=6A7E748D,https://www.threads.com/@shariacrypto/post/DbEpgmBEwi0,"DAFTAR PENGADAAN YANG DIPERTANYAKAN DI PROGRAM KOPERASI DESA MERAH PUTIH

Di balik program yang mulia ada sejumlah pengadaan yang menuai sorotan publik, DPR, hingga KPK.

#koperasimerahputih #pengadaan #kipasangin #truk #potensikorupsi #markupharga",,
"Koperasi Desa Merah Putih itu bukan hanya tempat menjual barang ritel seperti swalayan, tapi dapat menampung (offtaker) hasil pertanian dari desa utk di olah atau di jual kembali ke kota",poerba_syam,Db0h_IJljKY,0,https://www.threads.com/@poerba_syam/post/Db0h_IJljKY,True,0,0,Db0h_IJljKY::0,0,0.0,,https://www.threads.com/@poerba_syam/post/Db0h_IJljKY,"Koperasi Desa Merah Putih itu bukan hanya tempat menjual barang ritel seperti swalayan, tapi dapat menampung (offtaker) hasil pertanian dari desa utk di olah atau di jual kembali ke kota",,
"Niat hati ingin berburu camilan di Koperasi Desa Merah Putih, suasana toko yang kelewat santai ini justru sukses bikin salah fokus. Alih-alih dilayani dengan sigap, pembeli malah dibuat bingung karena mendapati seseorang yang sudah asyik tertidur pulas di tempat. #thecitizenpost #kopdesmerahputih #koperasimerahputih",thecitizenpost,DaAcPO8ANdd,68,https://www.threads.com/@thecitizenpost/post/DaAcPO8ANdd,True,0,0,DaAcPO8ANdd::0,10,5.0,https://instagram.fcgk6-2.fna.fbcdn.net/v/t51.71878-15/729681011_27381462468181959_7733234441546363201_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=108&ig_cache_key=MzkyNzI2MzA2NzIwMDYwODA5Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuNjQwLnNkci52aWRlb19kZWZhdWx0X2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=-p4SJSOUWDgQ7kNvwH4EOzL&_nc_oc=AdoA1Ue4P-sGjjMAem_OZH7VPL6YTFLR2yQXZRhse56Jfi1UZ9BO3zeqvkm9gx1arfOJEGwmaqhHYYzkR2U7_NkL&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgk6-2.fna&_nc_gid=UexKUsRGH3QRS8k8Ut8AhA&_nc_ss=7a22e&oh=00_AQFewPEqhRCvbydtPRFgV5Wn9PujSxaBlsL1CvC-RYjzhw&oe=6A7E9EDC,https://www.threads.com/@thecitizenpost/post/DaAcPO8ANdd,"Niat hati ingin berburu camilan di Koperasi Desa Merah Putih, suasana toko yang kelewat santai ini justru sukses bikin salah fokus. Alih-alih dilayani dengan sigap, pembeli malah dibuat bingung karena mendapati seseorang yang sudah asyik tertidur pulas di tempat. #thecitizenpost #kopdesmerahputih #koperasimerahputih",,
"Banyak yang nggak sadar kalo selama ini program-program seperti Makan Bergizi Gratis (MBG) dan Koperasi Desa Merah Putih (KDMP) ternyata di danai oleh anggaran-anggaran yang kurang produktif hasil efisiensi Presiden Prabowo selama ini.

Menurut kalian gimana?",nusalogika,DZ7w2CXEfLI,428,https://www.threads.com/@nusalogika/post/DZ7w2CXEfLI,True,0,0,DZ7w2CXEfLI::0,89,48.0,https://instagram.fcgk6-3.fna.fbcdn.net/v/t51.82787-15/729716638_17945575467228091_3898067077666582645_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=102&ig_cache_key=MzkyNTk0NjMxOTgwMjMzMTg0OA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuNTQwLnNkci52aWRlb19kZWZhdWx0X2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=zDSYqCoeVykQ7kNvwEfPUt_&_nc_oc=Adp4Fyt_el6P-nuRImSSEBQ6yjJNHcwcuuiNzsq_Fi2Sd4TsRVwcPjl7b_E7G9gQPDtEFT-5tCfoN20kClUv-67V&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgk6-3.fna&_nc_gid=dbhyUcN8l82cERvhIQ-lKw&_nc_ss=7a22e&oh=00_AQFlBTxjct6afLuGNEDyaLZUN73V-BeRXDdyU6lH6hFk1Q&oe=6A7E93C0,https://www.threads.com/@nusalogika/post/DZ7w2CXEfLI,"Banyak yang nggak sadar kalo selama ini program-program seperti Makan Bergizi Gratis (MBG) dan Koperasi Desa Merah Putih (KDMP) ternyata di danai oleh anggaran-anggaran yang kurang produktif hasil efisiensi Presiden Prabowo selama ini.

Menurut kalian gimana?",,
"JAM 6 TENG
Koperasinya berdiri serentak, tetapi omzetnya menguji apakah bisnisnya benar-benar hidup dan berkelanjutan. Koperasi Desa/Kelurahan Merah Putih dibangun dengan ambisi besar: memperpendek rantai distribusi, memperkuat ekonomi desa, dan menjadikan koperasi sebagai simpul baru perdagangan rakyat. Namun, angka-angka awal mengirimkan peringatan yang tidak boleh diabaikan.",edhyaruman,Db036EGkuvn,0,https://www.threads.com/@edhyaruman/post/Db036EGkuvn,True,0,0,Db036EGkuvn::0,0,0.0,https://instagram.fcgk6-2.fna.fbcdn.net/v/t51.82787-15/771855418_17931049317380780_2043435472168112833_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=108&ig_cache_key=Mzk2MDAzNTg1NTA1ODUyOTI1NQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTYwMC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=wMHiNhTdZpQQ7kNvwGPVZy5&_nc_oc=AdpJ8eTMf4dkWyTYDFfOv6BBgFKCyv1D1FRepdJOf4_7VR-fhb9rJHRr1PVVfGjVPT8Vm2SB1TkEjPqBpMFoEh1y&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgk6-2.fna&_nc_gid=D_Ye3Xswfkzo02ESaslDig&_nc_ss=7a22e&oh=00_AQFVvao2hwbE76iCalBExz1A6VWKWzm6ESJaVm75-HqMsg&oe=6A7E7FE9,https://www.threads.com/@edhyaruman/post/Db036EGkuvn,"JAM 6 TENG
Koperasinya berdiri serentak, tetapi omzetnya menguji apakah bisnisnya benar-benar hidup dan berkelanjutan. Koperasi Desa/Kelurahan Merah Putih dibangun dengan ambisi besar: memperpendek rantai distribusi, memperkuat ekonomi desa, dan menjadikan koperasi sebagai simpul baru perdagangan rakyat. Namun, angka-angka awal mengirimkan peringatan yang tidak boleh diabaikan.",,
"Mimpi warga daerah: punya akses ruang publik dan transportasi yang nyaman, layak, dan setara seperti di Jakarta.

Dulu ada yang menawarkan pemerataan fasilitas publik sampai 40 kota di Indonesia supaya nggak semuanya berpusat di Jakarta. Bukannya dibahas serius, malah ditertawakan—katanya “dananya dari mana?” 😭

Lucunya sekarang, ketika MBG, Koperasi Desa Merah Putih, dan berbagai proyek besar jalan dengan anggaran jumbo, pertanyaan soal “dana dari mana?” kok mendadak nggak seramai dulu. Wkwk.",abdullahazam____,Db0tAWqkT0r,1,https://www.threads.com/@abdullahazam____/post/Db0tAWqkT0r,True,0,0,Db0tAWqkT0r::0,0,1.0,https://instagram.fcgk6-3.fna.fbcdn.net/v/t51.82787-15/770329624_18138570784580394_2628075414429944690_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=111&ig_cache_key=Mzk1OTk4NzkwODc5NDk4OTg2Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTIxNS5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=BIYx2i2ld1wQ7kNvwFg_loD&_nc_oc=Adr5jQlK8ep29eloV7VHypSk3mku_VE6aWxa_gI3JqqS_pO7cj-DikRqWvdrnz4-uPmtRoI54pOTsajjE7YzESDA&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgk6-3.fna&_nc_gid=5xH635INv43Ck53BYNlmyg&_nc_ss=7a22e&oh=00_AQGnEO6EnvD0Za0hrBTf6vD-tt3bfgT8efU3heTJaaHMaw&oe=6A7E724F,https://www.threads.com/@abdullahazam____/post/Db0tAWqkT0r,"Mimpi warga daerah: punya akses ruang publik dan transportasi yang nyaman, layak, dan setara seperti di Jakarta.

Dulu ada yang menawarkan pemerataan fasilitas publik sampai 40 kota di Indonesia supaya nggak semuanya berpusat di Jakarta. Bukannya dibahas serius, malah ditertawakan—katanya “dananya dari mana?” 😭

Lucunya sekarang, ketika MBG, Koperasi Desa Merah Putih, dan berbagai proyek besar jalan dengan anggaran jumbo, pertanyaan soal “dana dari mana?” kok mendadak nggak seramai dulu. Wkwk.",,
Urusan perut rakyat gak se-simple stand-up comedy! Gampang banget melempar kritik dari atas menara gading atau panggung komedi yang ber-AC dengan menyebut program Makan Bergizi Gratis dan Koperasi Desa Merah Putih berjalan tanpa riset. Argumen komika Pandji Pragiwaksono ini jelas salah sasaran dan membuktikan kalau dirinya sendiri yang buta akan realitas di lapangan.,respublicaproject,Db0XYC5CQL6,4,https://www.threads.com/@respublicaproject/post/Db0XYC5CQL6,True,0,0,Db0XYC5CQL6::0,2,0.0,https://instagram.fcgk6-3.fna.fbcdn.net/v/t51.82787-15/771956663_18098680589207569_8608988838078990211_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=111&ig_cache_key=Mzk1OTg5Mjc3OTgwNzA4MTIxMA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=kJZ5EW9GNXgQ7kNvwFMqR1b&_nc_oc=AdoRCESJcJ31Ck95-zDB6GB2alKHEIM60gXMEhKqPWGOrMaki-Cj2QeCitzVz7yc97n9sCkzCdUWy4i4WopZtOgP&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgk6-3.fna&_nc_gid=TLP5u9v9ZnA_u9VWRAMZvA&_nc_ss=7a22e&oh=00_AQGy34rFVwWRSzmJlU63TpPVbGydRdcjvt2KajavJ7JMVw&oe=6A7E76B8,https://www.threads.com/@respublicaproject/post/Db0XYC5CQL6,Urusan perut rakyat gak se-simple stand-up comedy! Gampang banget melempar kritik dari atas menara gading atau panggung komedi yang ber-AC dengan menyebut program Makan Bergizi Gratis dan Koperasi Desa Merah Putih berjalan tanpa riset. Argumen komika Pandji Pragiwaksono ini jelas salah sasaran dan membuktikan kalau dirinya sendiri yang buta akan realitas di lapangan.,,
"Koperasi Merah Putih menjadi langkah nyata dalam memperkuat ekonomi desa dan meningkatkan kesejahteraan masyarakat. Dengan sinergi nasional, gotong royong, dan kolaborasi bersama, desa semakin mandiri menuju Indonesia yang lebih kuat.

#koperasimerahputih #ekonomidesa #pemberdayaanmasyarakat #ekonomiindonesia #indonesiakita",alealee_27,Db07eoqgF80,0,https://www.threads.com/@alealee_27/post/Db07eoqgF80,True,0,0,Db07eoqgF80::0,0,0.0,https://instagram.fcgk6-3.fna.fbcdn.net/v/t51.71878-15/769229023_4537459589900040_7132918896856374121_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=105&ig_cache_key=Mzk2MDA1MTU2MjM1NjY5NDgzNg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuNjQwLnNkci52aWRlb19kZWZhdWx0X2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=rhpqNxaDdU4Q7kNvwFGpw0q&_nc_oc=Adpz6k2_TxDEpzzyfoxQrMfdKnHJXHSLtAgjliRIwUm10b9r8I8btJOh5_HBXi-joOVjMskyQrRhIJ1wPJHg-noC&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgk6-3.fna&_nc_gid=fzSKSohVguYZ2KBkBoa--A&_nc_ss=7a22e&oh=00_AQGx67VvV_gYoL2vmyzmjvySBRqnwRjC0E6cGq4E2zoWyw&oe=6A7E8BDF,https://www.threads.com/@alealee_27/post/Db07eoqgF80,"Koperasi Merah Putih menjadi langkah nyata dalam memperkuat ekonomi desa dan meningkatkan kesejahteraan masyarakat. Dengan sinergi nasional, gotong royong, dan kolaborasi bersama, desa semakin mandiri menuju Indonesia yang lebih kuat.

#koperasimerahputih #ekonomidesa #pemberdayaanmasyarakat #ekonomiindonesia #indonesiakita",,
"Koperasi bukan sekadar tempat simpan pinjam. Ada misi ekonomi rakyat di baliknya. 🇮🇩

Ketua MPR RI Ahmad Muzani menilai Koperasi Merah Putih sebagai alat perjuangan ekonomi rakyat agar semakin kuat secara ekonomi.
Menurutnya, gerakan ini diarahkan untuk membangun ekosistem ekonomi desa yang modern dan berpihak kepada rakyat kecil. Gimana menurut kalian?",belanjamurah.98,DbzyvzalFyJ,0,https://www.threads.com/@belanjamurah.98/post/DbzyvzalFyJ,True,0,0,DbzyvzalFyJ::0,2,0.0,https://instagram.fcgk6-3.fna.fbcdn.net/v/t51.82787-15/768648872_18200529703350283_8542762682889372233_n.webp?_nc_cat=109&ig_cache_key=Mzk1OTczMTY4NDczNjUyMzQwMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=ieBll9Yen9wQ7kNvwHbMATS&_nc_oc=AdpFyNs5ZQIWBRA3ryyIlCDi7PBjEWgUeYwfzYj4Qx4djsJctHc96mRTjyiqslriDySEwRrXZC5dl_BIE_2vJUCP&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgk6-3.fna&_nc_gid=j7OnyRO0ZZ880wRhQ81k4A&_nc_ss=7a22e&oh=00_AQHJpdUSqjirp2mAMAGWPI6tqCC63kIbFi59kjBQTBxgrA&oe=6A7E2F83,https://www.threads.com/@belanjamurah.98/post/DbzyvzalFyJ,"Koperasi bukan sekadar tempat simpan pinjam. Ada misi ekonomi rakyat di baliknya. 🇮🇩

Ketua MPR RI Ahmad Muzani menilai Koperasi Merah Putih sebagai alat perjuangan ekonomi rakyat agar semakin kuat secara ekonomi.
Menurutnya, gerakan ini diarahkan untuk membangun ekosistem ekonomi desa yang modern dan berpihak kepada rakyat kecil. Gimana menurut kalian?",,
"kebayang nggak kalo 2029 nanti, MBG dan Koperasi Merah Putih nggak dilanjutkan, P3K nya terus diapain?",bian28_,DW417q9kzKW,278,https://www.threads.com/@bian28_/post/DW417q9kzKW,True,0,0,DW417q9kzKW::0,214,8.0,,https://www.threads.com/@bian28_/post/DW417q9kzKW,"kebayang nggak kalo 2029 nanti, MBG dan Koperasi Merah Putih nggak dilanjutkan, P3K nya terus diapain?",,
Merah putih? Kopdes dek,iisrhmwt,Db0qLwrGgXT,1,https://www.threads.com/@iisrhmwt/post/Db0qLwrGgXT,True,0,1,Db0qLwrGgXT::0,0,0.0,,https://www.threads.com/@iisrhmwt/post/Db0qLwrGgXT,Merah putih? Kopdes dek,,
"Buka mata, buka hati! Jangan cuma menilai dari sudut pandang sempit tanpa tahu perjuangan di baliknya. Setiap titik Kopdes Merah Putih punya cerita, punya alasan, dan yang terpenting: punya masa depan untuk warga setempat!
Ini bukan sekadar bangunan, ini harapan rakyat yang sedang diperjuangkan! Stop nyinyir, lihat faktanya! 🇮🇩🔥
#jagaindonesia #reels #indonesiamaju #prabowo #kopdesmerahputih",faktaterungkap_,Db0iATqFJZp,0,https://www.threads.com/@faktaterungkap_/post/Db0iATqFJZp,True,0,0,Db0iATqFJZp::0,0,0.0,https://instagram.fcgk6-3.fna.fbcdn.net/v/t51.82787-15/767716555_18078748793400963_5788433708007491925_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=102&ig_cache_key=Mzk1OTkzOTUyNzA1Mzk3MzA5Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTEyNS5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=Ib3QcAayIs4Q7kNvwGL9JMT&_nc_oc=AdoO-asOLssQ7q47Ju4vBnZx1SjUMJ3X4ZqRK9n540WUh9QuXBOKgXac0JE8qiraTDcPAKs8HHHCGkHELf7-ayYp&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgk6-3.fna&_nc_gid=L4ev6MIBV24tubSwQWLEng&_nc_ss=7a22e&oh=00_AQEdyQ4fUtzqxr1dPHTxdgM-h6ZGlNyYykL05YmAUV7qGw&oe=6A7E7361,https://www.threads.com/@faktaterungkap_/post/Db0iATqFJZp,"Buka mata, buka hati! Jangan cuma menilai dari sudut pandang sempit tanpa tahu perjuangan di baliknya. Setiap titik Kopdes Merah Putih punya cerita, punya alasan, dan yang terpenting: punya masa depan untuk warga setempat!
Ini bukan sekadar bangunan, ini harapan rakyat yang sedang diperjuangkan! Stop nyinyir, lihat faktanya! 🇮🇩🔥
#jagaindonesia #reels #indonesiamaju #prabowo #kopdesmerahputih",,
"Kopdes Merah Putih sudah mulai terlihat beberapa hasilnya:
Di hutan, di kuburan, di atas gunung",iwayankerti,Db01PeyoNhf,0,https://www.threads.com/@iwayankerti/post/Db01PeyoNhf,True,0,0,Db01PeyoNhf::0,0,0.0,,https://www.threads.com/@iwayankerti/post/Db01PeyoNhf,"Kopdes Merah Putih sudah mulai terlihat beberapa hasilnya:
Di hutan, di kuburan, di atas gunung",,
"Dari awal Pernah saya Sampaikan,
Buatlah dulu Percontohan Kopdes ini, di Tahun Pertama, 1 Kopdes per Propinsi, 
Baru tahun ke 2, 1 Kopdes per Kabupaten, 
Tahun ke 3, 1 Kopdes per Kecamatan, Barulah kalau Hasilnya Bagus, 
Bangunlah Kopdes itu setiap Desa, bila perlu setiap Gang.
Tapi sayang saya tak punya Akses untuk menyampaikan hal ini sama Presiden Perbowo",sobirin_mandily,Db0cyBqGLhB,0,https://www.threads.com/@sobirin_mandily/post/Db0cyBqGLhB,True,0,0,Db0cyBqGLhB::0,0,0.0,https://instagram.fcgk6-3.fna.fbcdn.net/v/t39.30808-6/769113612_3536404413203124_5255338592318863923_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=111&ig_cache_key=Mzk1OTkxNjU1NTQyMTY2MTI0OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=wKHxqX3WVIEQ7kNvwGP5Zm8&_nc_oc=Adqk9JJA2AKUheA7Ef--Tj6MYf2MJOpzf0CuZS4LxUetsT4-inHc9oWFRim1nDDppYaMxRI8aQw8miP6Ac6wQbv-&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgk6-3.fna&_nc_gid=STipFbEKnTAOAabLhDT8LQ&_nc_ss=7a22e&oh=00_AQFFr4_k92osYvRMvzQtvjFBmRwxXJooJAT3FIFkrlLx3A&oe=6A7E7D9B,https://www.threads.com/@sobirin_mandily/post/Db0cyBqGLhB,"Dari awal Pernah saya Sampaikan,
Buatlah dulu Percontohan Kopdes ini, di Tahun Pertama, 1 Kopdes per Propinsi, 
Baru tahun ke 2, 1 Kopdes per Kabupaten, 
Tahun ke 3, 1 Kopdes per Kecamatan, Barulah kalau Hasilnya Bagus, 
Bangunlah Kopdes itu setiap Desa, bila perlu setiap Gang.
Tapi sayang saya tak punya Akses untuk menyampaikan hal ini sama Presiden Perbowo",,
